Username: player1
Created @ 2020-07-09T16:39:34.710382
Password:  1234


__SIGN IN__ | @ 2020-07-09T16:39:34.876771 | Message: No Message
__EFFECTS VISITED__ | @ 2020-07-10T12:52:19.391871 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@10c05fd8]
__GAME REPORT__ | @ 2020-07-10T12:52:19.391950 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:19.394707 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:19.519871 | Message: Draw Card -> Sorcerer's Apprentice
__GAME REPORT__ | @ 2020-07-10T12:52:19.520077 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:19.520811 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:19.663543 | Message: Draw Card -> Polymorph
__EFFECTS VISITED__ | @ 2020-07-10T12:52:19.663670 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6776375d]
__GAME REPORT__ | @ 2020-07-10T12:52:19.663761 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:19.664391 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:19.823889 | Message: Draw Card -> Fireball
__GAME REPORT__ | @ 2020-07-10T12:52:19.824210 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:19.833094 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:20.063741 | Message: Draw Card -> Pyroblast
__EFFECTS VISITED__ | @ 2020-07-10T12:52:20.064021 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@5e5a25d]
__GAME REPORT__ | @ 2020-07-10T12:52:20.064283 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:20.073141 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:20.239684 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T12:52:20.240063 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:20.242071 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:20.415527 | Message: Draw Card -> Crazed Chemist
__EFFECTS VISITED__ | @ 2020-07-10T12:52:20.415816 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@5574f2bb]
__GAME REPORT__ | @ 2020-07-10T12:52:20.415993 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:20.417836 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:20.559491 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:52:20.559766 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:20.561808 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:20.735404 | Message: Draw Card -> Polymorph
__EFFECTS VISITED__ | @ 2020-07-10T12:52:20.735682 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6b0b7e8]
__GAME REPORT__ | @ 2020-07-10T12:52:20.735873 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:20.737690 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:20.910765 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:52:20.910881 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:20.911405 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:52:22.226854 | Message: Draw Card -> AmaniWarBear
__EFFECTS VISITED__ | @ 2020-07-10T12:52:22.227102 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@7cde43fd]
__GAME REPORT__ | @ 2020-07-10T12:52:22.227273 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:52:22.228979 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T12:52:22.995130 | Message: Clicked On Point: java.awt.Point[x=567,y=45], P1Hand
__REPORT__ | @ 2020-07-10T12:52:22.995332 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T12:52:24.006183 | Message: Selected -> models.cards.Minion@6e613688
__REPORT__ | @ 2020-07-10T12:52:24.006417 | Message: Input: P1Hand, Index: 1
__REPORT__ | @ 2020-07-10T12:52:24.806331 | Message: Clicked On Point: java.awt.Point[x=799,y=61], P1Board
__REPORT__ | @ 2020-07-10T12:52:24.806536 | Message: Input: P1Board, Index: 4
__CARD PLAYED__ | @ 2020-07-10T12:52:24.806920 | Message: Crazed Chemist
__REPORT__ | @ 2020-07-10T12:52:28.760605 | Message: Clicked On Point: java.awt.Point[x=478,y=65], P1Hand
__REPORT__ | @ 2020-07-10T12:52:28.760820 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T12:52:31.533616 | Message: Selected -> models.cards.Minion@5574f2bb
__REPORT__ | @ 2020-07-10T12:52:31.533802 | Message: Input: P1Hand, Index: 6
__REPORT__ | @ 2020-07-10T12:52:32.367144 | Message: Clicked On Point: java.awt.Point[x=278,y=68], P1Board
__REPORT__ | @ 2020-07-10T12:52:32.367342 | Message: Input: P1Board, Index: 1
__EFFECTS VISITED__ | @ 2020-07-10T12:52:32.367754 | Message: Effect: ChangeHpAttack{life=4, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=ONE_RANDOM, cardGroup=FRIEND_MINIONS, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@6e613688]
__CARD PLAYED__ | @ 2020-07-10T12:52:32.367979 | Message: Crazed Chemist
__REPORT__ | @ 2020-07-10T12:52:36.617329 | Message: Clicked On Point: java.awt.Point[x=817,y=123], P1Board
__REPORT__ | @ 2020-07-10T12:52:36.617535 | Message: Input: P1Board, Index: 4
__BUTTON CLICK__ | @ 2020-07-10T12:52:51.718889 | Message: Exit Button
__SIGN OUT__ | @ 2020-07-10T12:52:51.719118 | Message: No Message
__SIGN IN__ | @ 2020-07-10T12:53:04.069594 | Message: No Message
__ROOM CHANGE__ | @ 2020-07-10T12:53:04.645127 | Message: Home
__BUTTON CLICK__ | @ 2020-07-10T12:53:05.297606 | Message: button -> Local Play
__SUCCESSFUL ACTION__ | @ 2020-07-10T12:53:05.297774 | Message: Play Access Granted
__ROOM CHANGE__ | @ 2020-07-10T12:53:05.385824 | Message: Play
__GAME REPORT__ | @ 2020-07-10T12:53:05.448105 | Message: Game Begins
__GAME REPORT__ | @ 2020-07-10T12:53:09.190370 | Message: Activated Passive -> Mana Jump
__EFFECTS VISITED__ | @ 2020-07-10T12:53:09.191144 | Message: Effect: ManaJump{addedMana=1, sourcePlayerIndex=1}
__EFFECTS VISITED__ | @ 2020-07-10T12:53:09.192634 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6776375d, models.cards.Spell@6b0b7e8, models.cards.Spell@614ef18c, models.cards.Spell@491140b2, models.cards.Spell@1f0b4a12, models.cards.Spell@1c07b1ec]
__EFFECTS VISITED__ | @ 2020-07-10T12:53:09.192732 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@ad3e171, models.cards.Spell@49842449, models.cards.Spell@c9aacb1, models.cards.Spell@2d33f41f, models.cards.Spell@387e40a1, models.cards.Spell@50b09d8b]
__GAME REPORT__ | @ 2020-07-10T12:53:09.192800 | Message: Shuffling Cards...
__GAME REPORT__ | @ 2020-07-10T12:53:13.002340 | Message: Giving players starting cards
__GAME REPORT__ | @ 2020-07-10T12:53:13.002759 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T12:53:13.003162 | Message: Draw Card -> Pyroblast
__GAME REPORT__ | @ 2020-07-10T12:53:13.003453 | Message: Draw Card -> Fireball
__GAME REPORT__ | @ 2020-07-10T12:53:13.003727 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T12:53:13.004144 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:53:13.005599 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:13.983336 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T12:53:13.983621 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:13.998851 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:14.142787 | Message: Draw Card -> Pyroblast
__GAME REPORT__ | @ 2020-07-10T12:53:14.142947 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:14.145673 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:14.287218 | Message: Draw Card -> Fireball
__GAME REPORT__ | @ 2020-07-10T12:53:14.287523 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:14.290560 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:14.430637 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T12:53:14.430824 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:14.434325 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:14.590872 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T12:53:14.591034 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:14.591806 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:14.735007 | Message: Draw Card -> Ironfur Grizzly
__GAME REPORT__ | @ 2020-07-10T12:53:14.735299 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:14.737351 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:14.883092 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T12:53:14.883395 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:14.892365 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:15.026567 | Message: Draw Card -> AmaniWarBear
__GAME REPORT__ | @ 2020-07-10T12:53:15.026680 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:15.029321 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:15.186565 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:53:15.186778 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:15.187781 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:15.330810 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T12:53:15.331122 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:15.332974 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:15.475014 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T12:53:15.475398 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:15.477692 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:15.634657 | Message: Draw Card -> Ironfur Grizzly
__GAME REPORT__ | @ 2020-07-10T12:53:15.635036 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:15.637098 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:15.762292 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:53:15.762446 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:15.763240 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:15.922669 | Message: Draw Card -> Crazed Chemist
__GAME REPORT__ | @ 2020-07-10T12:53:15.922933 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:15.924954 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:16.127739 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T12:53:16.127873 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:16.128348 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:16.226428 | Message: Draw Card -> AmaniWarBear
__GAME REPORT__ | @ 2020-07-10T12:53:16.226702 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:16.228226 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:16.370413 | Message: Draw Card -> Polymorph
__GAME REPORT__ | @ 2020-07-10T12:53:16.370684 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:16.372384 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:17.330204 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:53:17.330469 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:17.332721 | Message: Turn Ended.
__REPORT__ | @ 2020-07-10T12:53:18.272590 | Message: Clicked On Point: java.awt.Point[x=600,y=18], P1Hand
__REPORT__ | @ 2020-07-10T12:53:18.272818 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T12:53:20.668957 | Message: Selected -> models.cards.Minion@5b54508
__REPORT__ | @ 2020-07-10T12:53:20.669743 | Message: Input: P1Hand, Index: 7
__REPORT__ | @ 2020-07-10T12:53:21.529494 | Message: Clicked On Point: java.awt.Point[x=749,y=52], P1Board
__REPORT__ | @ 2020-07-10T12:53:21.529724 | Message: Input: P1Board, Index: 4
__CARD PLAYED__ | @ 2020-07-10T12:53:21.530248 | Message: Crazed Chemist
__REPORT__ | @ 2020-07-10T12:53:29.507030 | Message: Clicked On Point: java.awt.Point[x=67,y=43], P1HeroPower
__REPORT__ | @ 2020-07-10T12:53:29.507273 | Message: Input: P1HeroPower, Index: -1
__HERO POWER PLAYED__ | @ 2020-07-10T12:53:29.507452 | Message: Fire Blast
__REPORT__ | @ 2020-07-10T12:53:30.272134 | Message: Clicked On Point: java.awt.Point[x=111,y=82], P2Hero
__REPORT__ | @ 2020-07-10T12:53:30.272224 | Message: Input: P2Hero, Index: -1
__CARD SELECTED__ | @ 2020-07-10T12:53:30.272422 | Message: Model Selected -> Mage
__EFFECTS VISITED__ | @ 2020-07-10T12:53:30.272581 | Message: Effect: ChangeHpAttack{life=-1, attack=0, targetHP=null, targetAttack=null, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=PLAYER_SELECTS, cardGroup=ALL, type=null, cardClass=null, sourceCard=null}}, on Models: [models.heroes.Mage@497b5ddc]
__REPORT__ | @ 2020-07-10T12:53:34.570143 | Message: Clicked On Point: java.awt.Point[x=543,y=63], P1Hand
__REPORT__ | @ 2020-07-10T12:53:34.570304 | Message: Showing Card Chooser
__REPORT__ | @ 2020-07-10T12:53:37.908058 | Message: Selected -> models.cards.Minion@c546494
__REPORT__ | @ 2020-07-10T12:53:37.908329 | Message: Input: P1Hand, Index: 8
__REPORT__ | @ 2020-07-10T12:53:38.580422 | Message: Clicked On Point: java.awt.Point[x=257,y=57], P1Board
__REPORT__ | @ 2020-07-10T12:53:38.580603 | Message: Input: P1Board, Index: 1
__ERROR__ | @ 2020-07-10T12:53:39.938459 | Message: Not enough mana
__GAME REPORT__ | @ 2020-07-10T12:53:43.274307 | Message: (Quit-Interrupt)
__BUTTON CLICK__ | @ 2020-07-10T12:53:43.274381 | Message: Back Button
__ROOM CHANGE__ | @ 2020-07-10T12:53:43.324369 | Message: home
__BUTTON CLICK__ | @ 2020-07-10T12:53:44.325819 | Message: button -> Local Play
__SUCCESSFUL ACTION__ | @ 2020-07-10T12:53:44.325892 | Message: Play Access Granted
__ROOM CHANGE__ | @ 2020-07-10T12:53:44.390763 | Message: Play
__GAME REPORT__ | @ 2020-07-10T12:53:44.400581 | Message: Game Begins
__GAME REPORT__ | @ 2020-07-10T12:53:45.804816 | Message: Activated Passive -> Off Card
__EFFECTS VISITED__ | @ 2020-07-10T12:53:45.805181 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6f658c35, models.cards.Spell@2a0610b1, models.cards.Spell@11170330, models.cards.Spell@3c4cd1dc, models.cards.Spell@7f0be644, models.cards.Spell@6512e28c]
__EFFECTS VISITED__ | @ 2020-07-10T12:53:45.805286 | Message: Effect: AddCost{cost=-2, sourcePlayerIndex=2, filter=CardFilter{selectingCardMethod=DETERMINED_GROUP, cardGroup=FRIENDS_DECK_HAND, type=[Spell], cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@4cb5639d, models.cards.Spell@16ad89e6, models.cards.Spell@363474b1, models.cards.Spell@44c0e679, models.cards.Spell@230eccf7, models.cards.Spell@599693c9]
__GAME REPORT__ | @ 2020-07-10T12:53:45.805336 | Message: Shuffling Cards...
__GAME REPORT__ | @ 2020-07-10T12:53:49.469644 | Message: Giving players starting cards
__GAME REPORT__ | @ 2020-07-10T12:53:49.469931 | Message: Draw Card -> Polymorph
__EFFECTS VISITED__ | @ 2020-07-10T12:53:49.470255 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@3c4cd1dc]
__GAME REPORT__ | @ 2020-07-10T12:53:49.470463 | Message: Draw Card -> Blast Wave
__EFFECTS VISITED__ | @ 2020-07-10T12:53:49.470648 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6512e28c]
__GAME REPORT__ | @ 2020-07-10T12:53:49.470829 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:53:49.471011 | Message: Draw Card -> Sorcerer's Apprentice
__GAME REPORT__ | @ 2020-07-10T12:53:49.471403 | Message: Draw Card -> Crazed Chemist
__EFFECTS VISITED__ | @ 2020-07-10T12:53:49.471562 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@366f2b1b]
__GAME REPORT__ | @ 2020-07-10T12:53:49.471634 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:50.512832 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T12:53:50.512941 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:50.514113 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:50.624664 | Message: Draw Card -> Ironfur Grizzly
__EFFECTS VISITED__ | @ 2020-07-10T12:53:50.624982 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@24354884]
__GAME REPORT__ | @ 2020-07-10T12:53:50.625169 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:50.626307 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:50.768482 | Message: Draw Card -> RaidLeader
__GAME REPORT__ | @ 2020-07-10T12:53:50.768709 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:50.769428 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:50.912460 | Message: Draw Card -> Blast Wave
__EFFECTS VISITED__ | @ 2020-07-10T12:53:50.912738 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@7f0be644]
__GAME REPORT__ | @ 2020-07-10T12:53:50.912917 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:50.913899 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:51.056564 | Message: Draw Card -> Sorcerer's Apprentice
__GAME REPORT__ | @ 2020-07-10T12:53:51.056887 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:51.057799 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:51.220620 | Message: Draw Card -> Pyroblast
__EFFECTS VISITED__ | @ 2020-07-10T12:53:51.220891 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Spell@6f658c35]
__GAME REPORT__ | @ 2020-07-10T12:53:51.221072 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:51.222031 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:51.380507 | Message: Draw Card -> Light's Justice
__GAME REPORT__ | @ 2020-07-10T12:53:51.380788 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:51.381714 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:51.556841 | Message: Draw Card -> AmaniWarBear
__EFFECTS VISITED__ | @ 2020-07-10T12:53:51.556988 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@c9b0f6e]
__GAME REPORT__ | @ 2020-07-10T12:53:51.557044 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:51.557403 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:51.700439 | Message: Draw Card -> Blast Wave
__GAME REPORT__ | @ 2020-07-10T12:53:51.700735 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:51.701736 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:51.876364 | Message: Draw Card -> Ironfur Grizzly
__EFFECTS VISITED__ | @ 2020-07-10T12:53:51.876622 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@71d4fc2]
__GAME REPORT__ | @ 2020-07-10T12:53:51.876826 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:51.877763 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:52.084344 | Message: Draw Card -> Hir'eek the Bat
__GAME REPORT__ | @ 2020-07-10T12:53:52.084597 | Message: Turn Begins
__GAME REPORT__ | @ 2020-07-10T12:53:52.085680 | Message: Turn Ended.
__GAME REPORT__ | @ 2020-07-10T12:53:52.244231 | Message: Draw Card -> Crazed Chemist
__EFFECTS VISITED__ | @ 2020-07-10T12:53:52.244573 | Message: Effect: AddCost{cost=-1, sourcePlayerIndex=1, filter=CardFilter{selectingCardMethod=RECENTLY_RECEIVED_CARD, cardGroup=null, type=null, cardClass=null, sourceCard=null}}, on Models: [models.cards.Minion@265e445d]
